,events,clobRewards,spread,bestBid,bestAsk,id,conditionId,slug,endDate,liquidity,startDate,outcomes,outcomePrices,volume,active,closed,updatedAt,new,resolvedBy,groupItemTitle
80,"[{'id': '19927', 'ticker': '2025-big-12-mens-basketball-tournament-winner', 'slug': '2025-big-12-mens-basketball-tournament-winner', 'title': ""2025 Big 12 Men's Basketball Tournament Winner"", 'description': 'This market will resolve according to the team that wins the 2025 Big 12 Men\'s Basketball Tournament.\n\nIf at any point it becomes impossible for a team to win the Big 12 Tournament based on the rules of the NCAA or Big 12 (e.g., they are eliminated from the tournament), this market will immediately resolve to ""No"" for that team.\n\nIf no winner is announced by March 31, 2025, 11:59 PM ET, this market will resolve to ""Other"".\n\nThe resolution will be the Big 12\'s official tournament results.', 'resolutionSource': '', 'startDate': '2025-03-03T22:46:56.884673Z', 'creationDate': '2025-03-03T22:46:56.884669Z', 'endDate': '2025-03-17T12:00:00Z', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-big-12-mens-basketball-tournament-winner-wqqivsXVVzfN.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-big-12-mens-basketball-tournament-winner-wqqivsXVVzfN.png', 'active': True, 'closed': False, 'archived': False, 'new': False, 'featured': False, 'restricted': True, 'liquidity': 69402.74373, 'volume': 13442.084154, 'openInterest': 0, 'sortBy': 'price', 'createdAt': '2025-02-28T18:10:44.835426Z', 'updatedAt': '2025-03-09T15:16:53.724973Z', 'competitive': 0.998402555910543, 'volume24hr': 12600.001982, 'enableOrderBook': True, 'liquidityClob': 69402.74373, 'negRisk': True, 'negRiskMarketID': '0x1703d2d3eba808624549a791b411d7f0ee481cc7b1a608b92ef37596dd6a3500', 'commentCount': 0, 'cyom': False, 'showAllOutcomes': True, 'showMarketImages': False, 'enableNegRisk': True, 'automaticallyActive': True, 'gmpChartMode': 'default', 'negRiskAugmented': True}]","[{'id': '17520', 'conditionId': '0x429f59a093565823edaee8891f2bfc8c8735960770461c2b626699fe3ae116fb', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 5, 'startDate': '2025-03-04', 'endDate': '2500-12-31'}]",0.003,0.046,0.049,526149,0x429f59a093565823edaee8891f2bfc8c8735960770461c2b626699fe3ae116fb,will-kansas-win-the-big-12-conference-tournament,2025-03-17T12:00:00Z,3618.09728,2025-03-03T22:38:16.727945Z,"[""Yes"", ""No""]","[""0.0475"", ""0.9525""]",259.00293,True,False,2025-03-09T15:18:15.215519Z,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,Kansas
81,"[{'id': '19927', 'ticker': '2025-big-12-mens-basketball-tournament-winner', 'slug': '2025-big-12-mens-basketball-tournament-winner', 'title': ""2025 Big 12 Men's Basketball Tournament Winner"", 'description': 'This market will resolve according to the team that wins the 2025 Big 12 Men\'s Basketball Tournament.\n\nIf at any point it becomes impossible for a team to win the Big 12 Tournament based on the rules of the NCAA or Big 12 (e.g., they are eliminated from the tournament), this market will immediately resolve to ""No"" for that team.\n\nIf no winner is announced by March 31, 2025, 11:59 PM ET, this market will resolve to ""Other"".\n\nThe resolution will be the Big 12\'s official tournament results.', 'resolutionSource': '', 'startDate': '2025-03-03T22:46:56.884673Z', 'creationDate': '2025-03-03T22:46:56.884669Z', 'endDate': '2025-03-17T12:00:00Z', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-big-12-mens-basketball-tournament-winner-wqqivsXVVzfN.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-big-12-mens-basketball-tournament-winner-wqqivsXVVzfN.png', 'active': True, 'closed': False, 'archived': False, 'new': False, 'featured': False, 'restricted': True, 'liquidity': 69402.74373, 'volume': 13442.084154, 'openInterest': 0, 'sortBy': 'price', 'createdAt': '2025-02-28T18:10:44.835426Z', 'updatedAt': '2025-03-09T15:16:53.724973Z', 'competitive': 0.998402555910543, 'volume24hr': 12600.001982, 'enableOrderBook': True, 'liquidityClob': 69402.74373, 'negRisk': True, 'negRiskMarketID': '0x1703d2d3eba808624549a791b411d7f0ee481cc7b1a608b92ef37596dd6a3500', 'commentCount': 0, 'cyom': False, 'showAllOutcomes': True, 'showMarketImages': False, 'enableNegRisk': True, 'automaticallyActive': True, 'gmpChartMode': 'default', 'negRiskAugmented': True}]","[{'id': '17519', 'conditionId': '0x1351988ecd88ec7ee392367088ae1fc727f51d8d5dcec8758b50b46ce218a0e6', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 5, 'startDate': '2025-03-04', 'endDate': '2500-12-31'}]",0.027,0.002,0.029,526150,0x1351988ecd88ec7ee392367088ae1fc727f51d8d5dcec8758b50b46ce218a0e6,will-west-virginia-win-the-big-12-conference-tournament,2025-03-17T12:00:00Z,6536.0497,2025-03-03T22:38:56.672837Z,"[""Yes"", ""No""]","[""0.0155"", ""0.9845""]",147.959718,True,False,2025-03-09T15:18:37.592709Z,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,West Virginia
82,"[{'id': '19927', 'ticker': '2025-big-12-mens-basketball-tournament-winner', 'slug': '2025-big-12-mens-basketball-tournament-winner', 'title': ""2025 Big 12 Men's Basketball Tournament Winner"", 'description': 'This market will resolve according to the team that wins the 2025 Big 12 Men\'s Basketball Tournament.\n\nIf at any point it becomes impossible for a team to win the Big 12 Tournament based on the rules of the NCAA or Big 12 (e.g., they are eliminated from the tournament), this market will immediately resolve to ""No"" for that team.\n\nIf no winner is announced by March 31, 2025, 11:59 PM ET, this market will resolve to ""Other"".\n\nThe resolution will be the Big 12\'s official tournament results.', 'resolutionSource': '', 'startDate': '2025-03-03T22:46:56.884673Z', 'creationDate': '2025-03-03T22:46:56.884669Z', 'endDate': '2025-03-17T12:00:00Z', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-big-12-mens-basketball-tournament-winner-wqqivsXVVzfN.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-big-12-mens-basketball-tournament-winner-wqqivsXVVzfN.png', 'active': True, 'closed': False, 'archived': False, 'new': False, 'featured': False, 'restricted': True, 'liquidity': 69402.74373, 'volume': 13442.084154, 'openInterest': 0, 'sortBy': 'price', 'createdAt': '2025-02-28T18:10:44.835426Z', 'updatedAt': '2025-03-09T15:16:53.724973Z', 'competitive': 0.998402555910543, 'volume24hr': 12600.001982, 'enableOrderBook': True, 'liquidityClob': 69402.74373, 'negRisk': True, 'negRiskMarketID': '0x1703d2d3eba808624549a791b411d7f0ee481cc7b1a608b92ef37596dd6a3500', 'commentCount': 0, 'cyom': False, 'showAllOutcomes': True, 'showMarketImages': False, 'enableNegRisk': True, 'automaticallyActive': True, 'gmpChartMode': 'default', 'negRiskAugmented': True}]","[{'id': '17518', 'conditionId': '0x833095e882dc1f74b325bae5557329033614e0e29a1662f02f25c1d8843bf9a7', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 5, 'startDate': '2025-03-04', 'endDate': '2500-12-31'}]",0.016,0.018,0.034,526151,0x833095e882dc1f74b325bae5557329033614e0e29a1662f02f25c1d8843bf9a7,will-baylor-win-the-big-12-conference-tournament,2025-03-17T12:00:00Z,6700.67766,2025-03-03T22:39:27.042422Z,"[""Yes"", ""No""]","[""0.026"", ""0.974""]",444.938327,True,False,2025-03-09T15:19:08.001464Z,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,Baylor
83,"[{'id': '19927', 'ticker': '2025-big-12-mens-basketball-tournament-winner', 'slug': '2025-big-12-mens-basketball-tournament-winner', 'title': ""2025 Big 12 Men's Basketball Tournament Winner"", 'description': 'This market will resolve according to the team that wins the 2025 Big 12 Men\'s Basketball Tournament.\n\nIf at any point it becomes impossible for a team to win the Big 12 Tournament based on the rules of the NCAA or Big 12 (e.g., they are eliminated from the tournament), this market will immediately resolve to ""No"" for that team.\n\nIf no winner is announced by March 31, 2025, 11:59 PM ET, this market will resolve to ""Other"".\n\nThe resolution will be the Big 12\'s official tournament results.', 'resolutionSource': '', 'startDate': '2025-03-03T22:46:56.884673Z', 'creationDate': '2025-03-03T22:46:56.884669Z', 'endDate': '2025-03-17T12:00:00Z', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-big-12-mens-basketball-tournament-winner-wqqivsXVVzfN.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-big-12-mens-basketball-tournament-winner-wqqivsXVVzfN.png', 'active': True, 'closed': False, 'archived': False, 'new': False, 'featured': False, 'restricted': True, 'liquidity': 69402.74373, 'volume': 13442.084154, 'openInterest': 0, 'sortBy': 'price', 'createdAt': '2025-02-28T18:10:44.835426Z', 'updatedAt': '2025-03-09T15:16:53.724973Z', 'competitive': 0.998402555910543, 'volume24hr': 12600.001982, 'enableOrderBook': True, 'liquidityClob': 69402.74373, 'negRisk': True, 'negRiskMarketID': '0x1703d2d3eba808624549a791b411d7f0ee481cc7b1a608b92ef37596dd6a3500', 'commentCount': 0, 'cyom': False, 'showAllOutcomes': True, 'showMarketImages': False, 'enableNegRisk': True, 'automaticallyActive': True, 'gmpChartMode': 'default', 'negRiskAugmented': True}]","[{'id': '17517', 'conditionId': '0xeb8c1ac0e0fc5d6c39e7134d9f7048ad9003674a285ae4a0e42aba11a6a9de4b', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 5, 'startDate': '2025-03-04', 'endDate': '2500-12-31'}]",0.008,0.002,0.01,526152,0xeb8c1ac0e0fc5d6c39e7134d9f7048ad9003674a285ae4a0e42aba11a6a9de4b,will-tcu-win-the-big-12-conference-tournament,2025-03-17T12:00:00Z,6732.20667,2025-03-03T22:40:16.873388Z,"[""Yes"", ""No""]","[""0.006"", ""0.994""]",24.936444,True,False,2025-03-09T15:18:52.120586Z,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,TCU
84,"[{'id': '19927', 'ticker': '2025-big-12-mens-basketball-tournament-winner', 'slug': '2025-big-12-mens-basketball-tournament-winner', 'title': ""2025 Big 12 Men's Basketball Tournament Winner"", 'description': 'This market will resolve according to the team that wins the 2025 Big 12 Men\'s Basketball Tournament.\n\nIf at any point it becomes impossible for a team to win the Big 12 Tournament based on the rules of the NCAA or Big 12 (e.g., they are eliminated from the tournament), this market will immediately resolve to ""No"" for that team.\n\nIf no winner is announced by March 31, 2025, 11:59 PM ET, this market will resolve to ""Other"".\n\nThe resolution will be the Big 12\'s official tournament results.', 'resolutionSource': '', 'startDate': '2025-03-03T22:46:56.884673Z', 'creationDate': '2025-03-03T22:46:56.884669Z', 'endDate': '2025-03-17T12:00:00Z', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-big-12-mens-basketball-tournament-winner-wqqivsXVVzfN.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-big-12-mens-basketball-tournament-winner-wqqivsXVVzfN.png', 'active': True, 'closed': False, 'archived': False, 'new': False, 'featured': False, 'restricted': True, 'liquidity': 69402.74373, 'volume': 13442.084154, 'openInterest': 0, 'sortBy': 'price', 'createdAt': '2025-02-28T18:10:44.835426Z', 'updatedAt': '2025-03-09T15:16:53.724973Z', 'competitive': 0.998402555910543, 'volume24hr': 12600.001982, 'enableOrderBook': True, 'liquidityClob': 69402.74373, 'negRisk': True, 'negRiskMarketID': '0x1703d2d3eba808624549a791b411d7f0ee481cc7b1a608b92ef37596dd6a3500', 'commentCount': 0, 'cyom': False, 'showAllOutcomes': True, 'showMarketImages': False, 'enableNegRisk': True, 'automaticallyActive': True, 'gmpChartMode': 'default', 'negRiskAugmented': True}]","[{'id': '17516', 'conditionId': '0x628310ff50fae4882edeb92974f4ab813a13663bd43707038941a6e46e6bde27', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 5, 'startDate': '2025-03-04', 'endDate': '2500-12-31'}]",0.008,0.002,0.01,526153,0x628310ff50fae4882edeb92974f4ab813a13663bd43707038941a6e46e6bde27,will-cincinnati-win-the-big-12-conference-tournament,2025-03-17T12:00:00Z,6729.71767,2025-03-03T22:40:50.790521Z,"[""Yes"", ""No""]","[""0.006"", ""0.994""]",24.936444,True,False,2025-03-09T15:18:41.148766Z,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,Cincinnati
85,"[{'id': '19927', 'ticker': '2025-big-12-mens-basketball-tournament-winner', 'slug': '2025-big-12-mens-basketball-tournament-winner', 'title': ""2025 Big 12 Men's Basketball Tournament Winner"", 'description': 'This market will resolve according to the team that wins the 2025 Big 12 Men\'s Basketball Tournament.\n\nIf at any point it becomes impossible for a team to win the Big 12 Tournament based on the rules of the NCAA or Big 12 (e.g., they are eliminated from the tournament), this market will immediately resolve to ""No"" for that team.\n\nIf no winner is announced by March 31, 2025, 11:59 PM ET, this market will resolve to ""Other"".\n\nThe resolution will be the Big 12\'s official tournament results.', 'resolutionSource': '', 'startDate': '2025-03-03T22:46:56.884673Z', 'creationDate': '2025-03-03T22:46:56.884669Z', 'endDate': '2025-03-17T12:00:00Z', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-big-12-mens-basketball-tournament-winner-wqqivsXVVzfN.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-big-12-mens-basketball-tournament-winner-wqqivsXVVzfN.png', 'active': True, 'closed': False, 'archived': False, 'new': False, 'featured': False, 'restricted': True, 'liquidity': 69402.74373, 'volume': 13442.084154, 'openInterest': 0, 'sortBy': 'price', 'createdAt': '2025-02-28T18:10:44.835426Z', 'updatedAt': '2025-03-09T15:16:53.724973Z', 'competitive': 0.998402555910543, 'volume24hr': 12600.001982, 'enableOrderBook': True, 'liquidityClob': 69402.74373, 'negRisk': True, 'negRiskMarketID': '0x1703d2d3eba808624549a791b411d7f0ee481cc7b1a608b92ef37596dd6a3500', 'commentCount': 0, 'cyom': False, 'showAllOutcomes': True, 'showMarketImages': False, 'enableNegRisk': True, 'automaticallyActive': True, 'gmpChartMode': 'default', 'negRiskAugmented': True}]","[{'id': '17515', 'conditionId': '0x8404bf1d40a3c7d7577849c4d5d07d30a9af3d93232b106bbca03852a5594ecc', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 5, 'startDate': '2025-03-04', 'endDate': '2500-12-31'}]",0.008,0.002,0.01,526154,0x8404bf1d40a3c7d7577849c4d5d07d30a9af3d93232b106bbca03852a5594ecc,will-utah-win-the-big-12-conference-tournament,2025-03-17T12:00:00Z,6734.54745,2025-03-03T22:41:50.794094Z,"[""Yes"", ""No""]","[""0.006"", ""0.994""]",28.952444,True,False,2025-03-09T15:18:36.828738Z,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,Utah
86,"[{'id': '19927', 'ticker': '2025-big-12-mens-basketball-tournament-winner', 'slug': '2025-big-12-mens-basketball-tournament-winner', 'title': ""2025 Big 12 Men's Basketball Tournament Winner"", 'description': 'This market will resolve according to the team that wins the 2025 Big 12 Men\'s Basketball Tournament.\n\nIf at any point it becomes impossible for a team to win the Big 12 Tournament based on the rules of the NCAA or Big 12 (e.g., they are eliminated from the tournament), this market will immediately resolve to ""No"" for that team.\n\nIf no winner is announced by March 31, 2025, 11:59 PM ET, this market will resolve to ""Other"".\n\nThe resolution will be the Big 12\'s official tournament results.', 'resolutionSource': '', 'startDate': '2025-03-03T22:46:56.884673Z', 'creationDate': '2025-03-03T22:46:56.884669Z', 'endDate': '2025-03-17T12:00:00Z', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-big-12-mens-basketball-tournament-winner-wqqivsXVVzfN.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-big-12-mens-basketball-tournament-winner-wqqivsXVVzfN.png', 'active': True, 'closed': False, 'archived': False, 'new': False, 'featured': False, 'restricted': True, 'liquidity': 69402.74373, 'volume': 13442.084154, 'openInterest': 0, 'sortBy': 'price', 'createdAt': '2025-02-28T18:10:44.835426Z', 'updatedAt': '2025-03-09T15:16:53.724973Z', 'competitive': 0.998402555910543, 'volume24hr': 12600.001982, 'enableOrderBook': True, 'liquidityClob': 69402.74373, 'negRisk': True, 'negRiskMarketID': '0x1703d2d3eba808624549a791b411d7f0ee481cc7b1a608b92ef37596dd6a3500', 'commentCount': 0, 'cyom': False, 'showAllOutcomes': True, 'showMarketImages': False, 'enableNegRisk': True, 'automaticallyActive': True, 'gmpChartMode': 'default', 'negRiskAugmented': True}]","[{'id': '17514', 'conditionId': '0x3999c781e0c8e88787d705969c82031c56901961a64f4c837c9195cd4fbf2c2b', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 5, 'startDate': '2025-03-04', 'endDate': '2500-12-31'}]",0.031,0.001,0.032,526155,0x3999c781e0c8e88787d705969c82031c56901961a64f4c837c9195cd4fbf2c2b,will-kansas-state-win-the-big-12-conference-tournament,2025-03-17T12:00:00Z,6678.77769,2025-03-03T22:42:16.764599Z,"[""Yes"", ""No""]","[""0.0165"", ""0.9835""]",27.930444,True,False,2025-03-09T15:19:02.954536Z,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,Kansas State
87,"[{'id': '19927', 'ticker': '2025-big-12-mens-basketball-tournament-winner', 'slug': '2025-big-12-mens-basketball-tournament-winner', 'title': ""2025 Big 12 Men's Basketball Tournament Winner"", 'description': 'This market will resolve according to the team that wins the 2025 Big 12 Men\'s Basketball Tournament.\n\nIf at any point it becomes impossible for a team to win the Big 12 Tournament based on the rules of the NCAA or Big 12 (e.g., they are eliminated from the tournament), this market will immediately resolve to ""No"" for that team.\n\nIf no winner is announced by March 31, 2025, 11:59 PM ET, this market will resolve to ""Other"".\n\nThe resolution will be the Big 12\'s official tournament results.', 'resolutionSource': '', 'startDate': '2025-03-03T22:46:56.884673Z', 'creationDate': '2025-03-03T22:46:56.884669Z', 'endDate': '2025-03-17T12:00:00Z', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-big-12-mens-basketball-tournament-winner-wqqivsXVVzfN.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-big-12-mens-basketball-tournament-winner-wqqivsXVVzfN.png', 'active': True, 'closed': False, 'archived': False, 'new': False, 'featured': False, 'restricted': True, 'liquidity': 69402.74373, 'volume': 13442.084154, 'openInterest': 0, 'sortBy': 'price', 'createdAt': '2025-02-28T18:10:44.835426Z', 'updatedAt': '2025-03-09T15:16:53.724973Z', 'competitive': 0.998402555910543, 'volume24hr': 12600.001982, 'enableOrderBook': True, 'liquidityClob': 69402.74373, 'negRisk': True, 'negRiskMarketID': '0x1703d2d3eba808624549a791b411d7f0ee481cc7b1a608b92ef37596dd6a3500', 'commentCount': 0, 'cyom': False, 'showAllOutcomes': True, 'showMarketImages': False, 'enableNegRisk': True, 'automaticallyActive': True, 'gmpChartMode': 'default', 'negRiskAugmented': True}]","[{'id': '17513', 'conditionId': '0xcbb7d03049764e24aee7fd63d59e291cb9a643f44f4f31857099473eac3a70f9', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 5, 'startDate': '2025-03-04', 'endDate': '2500-12-31'}]",0.012,0.001,0.013,526156,0xcbb7d03049764e24aee7fd63d59e291cb9a643f44f4f31857099473eac3a70f9,will-ucf-win-the-big-12-conference-tournament,2025-03-17T12:00:00Z,6692.12285,2025-03-03T22:43:06.025512Z,"[""Yes"", ""No""]","[""0.007"", ""0.993""]",24.936444,True,False,2025-03-09T15:19:11.77409Z,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,UCF
88,"[{'id': '19927', 'ticker': '2025-big-12-mens-basketball-tournament-winner', 'slug': '2025-big-12-mens-basketball-tournament-winner', 'title': ""2025 Big 12 Men's Basketball Tournament Winner"", 'description': 'This market will resolve according to the team that wins the 2025 Big 12 Men\'s Basketball Tournament.\n\nIf at any point it becomes impossible for a team to win the Big 12 Tournament based on the rules of the NCAA or Big 12 (e.g., they are eliminated from the tournament), this market will immediately resolve to ""No"" for that team.\n\nIf no winner is announced by March 31, 2025, 11:59 PM ET, this market will resolve to ""Other"".\n\nThe resolution will be the Big 12\'s official tournament results.', 'resolutionSource': '', 'startDate': '2025-03-03T22:46:56.884673Z', 'creationDate': '2025-03-03T22:46:56.884669Z', 'endDate': '2025-03-17T12:00:00Z', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-big-12-mens-basketball-tournament-winner-wqqivsXVVzfN.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-big-12-mens-basketball-tournament-winner-wqqivsXVVzfN.png', 'active': True, 'closed': False, 'archived': False, 'new': False, 'featured': False, 'restricted': True, 'liquidity': 69402.74373, 'volume': 13442.084154, 'openInterest': 0, 'sortBy': 'price', 'createdAt': '2025-02-28T18:10:44.835426Z', 'updatedAt': '2025-03-09T15:16:53.724973Z', 'competitive': 0.998402555910543, 'volume24hr': 12600.001982, 'enableOrderBook': True, 'liquidityClob': 69402.74373, 'negRisk': True, 'negRiskMarketID': '0x1703d2d3eba808624549a791b411d7f0ee481cc7b1a608b92ef37596dd6a3500', 'commentCount': 0, 'cyom': False, 'showAllOutcomes': True, 'showMarketImages': False, 'enableNegRisk': True, 'automaticallyActive': True, 'gmpChartMode': 'default', 'negRiskAugmented': True}]","[{'id': '17512', 'conditionId': '0x4c466721a0f831bae4140a04dbcbb416425bcecb9b41a4d24557d8b9dae01515', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 5, 'startDate': '2025-03-04', 'endDate': '2500-12-31'}]",0.008,0.002,0.01,526157,0x4c466721a0f831bae4140a04dbcbb416425bcecb9b41a4d24557d8b9dae01515,will-oklahoma-state-win-the-big-12-conference-tournament,2025-03-17T12:00:00Z,3658.09254,2025-03-03T22:44:07.492645Z,"[""Yes"", ""No""]","[""0.006"", ""0.994""]",50.9595,True,False,2025-03-09T15:19:08.490987Z,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,Oklahoma State
89,"[{'id': '19927', 'ticker': '2025-big-12-mens-basketball-tournament-winner', 'slug': '2025-big-12-mens-basketball-tournament-winner', 'title': ""2025 Big 12 Men's Basketball Tournament Winner"", 'description': 'This market will resolve according to the team that wins the 2025 Big 12 Men\'s Basketball Tournament.\n\nIf at any point it becomes impossible for a team to win the Big 12 Tournament based on the rules of the NCAA or Big 12 (e.g., they are eliminated from the tournament), this market will immediately resolve to ""No"" for that team.\n\nIf no winner is announced by March 31, 2025, 11:59 PM ET, this market will resolve to ""Other"".\n\nThe resolution will be the Big 12\'s official tournament results.', 'resolutionSource': '', 'startDate': '2025-03-03T22:46:56.884673Z', 'creationDate': '2025-03-03T22:46:56.884669Z', 'endDate': '2025-03-17T12:00:00Z', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-big-12-mens-basketball-tournament-winner-wqqivsXVVzfN.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-big-12-mens-basketball-tournament-winner-wqqivsXVVzfN.png', 'active': True, 'closed': False, 'archived': False, 'new': False, 'featured': False, 'restricted': True, 'liquidity': 69402.74373, 'volume': 13442.084154, 'openInterest': 0, 'sortBy': 'price', 'createdAt': '2025-02-28T18:10:44.835426Z', 'updatedAt': '2025-03-09T15:16:53.724973Z', 'competitive': 0.998402555910543, 'volume24hr': 12600.001982, 'enableOrderBook': True, 'liquidityClob': 69402.74373, 'negRisk': True, 'negRiskMarketID': '0x1703d2d3eba808624549a791b411d7f0ee481cc7b1a608b92ef37596dd6a3500', 'commentCount': 0, 'cyom': False, 'showAllOutcomes': True, 'showMarketImages': False, 'enableNegRisk': True, 'automaticallyActive': True, 'gmpChartMode': 'default', 'negRiskAugmented': True}]","[{'id': '17511', 'conditionId': '0x59589359cd5ebbc5b7dd8f427e50e044ffed55ded0348f7567fcb215e14d09d1', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 5, 'startDate': '2025-03-04', 'endDate': '2500-12-31'}]",0.008,0.002,0.01,526158,0x59589359cd5ebbc5b7dd8f427e50e044ffed55ded0348f7567fcb215e14d09d1,will-arizona-state-win-the-big-12-conference-tournament,2025-03-17T12:00:00Z,4803.52804,2025-03-03T22:45:06.187209Z,"[""Yes"", ""No""]","[""0.006"", ""0.994""]",39.268,True,False,2025-03-09T15:19:07.932786Z,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,Arizona State
90,"[{'id': '19927', 'ticker': '2025-big-12-mens-basketball-tournament-winner', 'slug': '2025-big-12-mens-basketball-tournament-winner', 'title': ""2025 Big 12 Men's Basketball Tournament Winner"", 'description': 'This market will resolve according to the team that wins the 2025 Big 12 Men\'s Basketball Tournament.\n\nIf at any point it becomes impossible for a team to win the Big 12 Tournament based on the rules of the NCAA or Big 12 (e.g., they are eliminated from the tournament), this market will immediately resolve to ""No"" for that team.\n\nIf no winner is announced by March 31, 2025, 11:59 PM ET, this market will resolve to ""Other"".\n\nThe resolution will be the Big 12\'s official tournament results.', 'resolutionSource': '', 'startDate': '2025-03-03T22:46:56.884673Z', 'creationDate': '2025-03-03T22:46:56.884669Z', 'endDate': '2025-03-17T12:00:00Z', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-big-12-mens-basketball-tournament-winner-wqqivsXVVzfN.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-big-12-mens-basketball-tournament-winner-wqqivsXVVzfN.png', 'active': True, 'closed': False, 'archived': False, 'new': False, 'featured': False, 'restricted': True, 'liquidity': 69402.74373, 'volume': 13442.084154, 'openInterest': 0, 'sortBy': 'price', 'createdAt': '2025-02-28T18:10:44.835426Z', 'updatedAt': '2025-03-09T15:16:53.724973Z', 'competitive': 0.998402555910543, 'volume24hr': 12600.001982, 'enableOrderBook': True, 'liquidityClob': 69402.74373, 'negRisk': True, 'negRiskMarketID': '0x1703d2d3eba808624549a791b411d7f0ee481cc7b1a608b92ef37596dd6a3500', 'commentCount': 0, 'cyom': False, 'showAllOutcomes': True, 'showMarketImages': False, 'enableNegRisk': True, 'automaticallyActive': True, 'gmpChartMode': 'default', 'negRiskAugmented': True}]","[{'id': '17510', 'conditionId': '0xb3c2218c484574319aa5232610f93803c8b961919467e313d00910644ed33fe7', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 5, 'startDate': '2025-03-04', 'endDate': '2500-12-31'}]",0.008,0.002,0.01,526159,0xb3c2218c484574319aa5232610f93803c8b961919467e313d00910644ed33fe7,will-colorado-win-the-big-12-conference-tournament,2025-03-17T12:00:00Z,4758.13243,2025-03-03T22:45:37.021123Z,"[""Yes"", ""No""]","[""0.006"", ""0.994""]",49.774875,True,False,2025-03-09T15:19:02.112314Z,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,Colorado
